"Seller","Tên Seller","Tên sản phẩm","Mã sản phẩm","SKU","ID","MSKU","MID","PSKU","PID","Trạng thái","Giá bán","Giá niêm yết","Lợi nhuận","Phí chiết khấu","Phí thanh toán","Phí lấy hàng","Phí vận chuyển","Phí xử lí đơn ","Phí trả góp","phí cố định","Phí vận chuyển cho khách hàng TikiNOW ( Khách hàng trả )","Phí vận chuyển cho khách hàng tiêu chuẩn ( Khách hàng trả )","Tổng phí thu bởi Tiki","Tồn kho Tiki","Danh sách mã kho hàng nhà bán","Số lượng tồn tương ứng từng kho hàng nhà bán","Loại nhập kho","Ngày tạo","Trọng lượng (kg)","Chiều dài (cm)","Chiều rộng (cm)","Chiều cao (cm)"
"344204","NGADO","Áo trắng cổ tròn NGADO - L","","4132253374973","273895080","6467006952256","273882639","8559133413926","273882626","Bật","550000","0","478500","-33000","-22000","0","-14000 -> -42000","0","-16500","0","20000 -> 25000","14000 -> 42000","-71500","0","407632","2","Backorder","2024-01-09","0.3","28","42","2"
"344204","NGADO","Áo trắng cổ tròn NGADO - XL","","3911299419336","273895081","2426932652498","273882642","8559133413926","273882626","Bật","550000","0","478500","-33000","-22000","0","-14000 -> -42000","0","-16500","0","20000 -> 25000","14000 -> 42000","-71500","0","407632","2","Backorder","2024-01-09","0.3","28","42","2"
"344204","NGADO","Đầm đỏ đuôi cá ngắn tay NGADO - S","","3335749761818","273912409","9525087940609","273903534","7757533971191","273903533","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ đuôi cá ngắn tay NGADO - M","","7768368109712","273912410","6999141769630","273903536","7757533971191","273903533","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ đuôi cá ngắn tay NGADO - L","","4561256063000","273912411","7898491505782","273903538","7757533971191","273903533","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ đuôi cá ngắn tay NGADO - XL","","6044600523128","273912412","4732041536421","273903540","7757533971191","273903533","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm taffeta gấm hồng NGADO - S","","7494327758473","273912426","1690604205384","273903498","1926697655982","273903497","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm taffeta gấm hồng NGADO - M","","4356289481415","273912427","2513727282296","273903500","1926697655982","273903497","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm taffeta gấm hồng NGADO - L","","3135701399978","273912428","2456576873127","273903502","1926697655982","273903497","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm taffeta gấm hồng NGADO - XL","","6011658120545","273912429","1139679908868","273903504","1926697655982","273903497","Bật","850000","0","739500","-51000","-34000","0","-14000 -> -42000","0","-25500","0","20000 -> 25000","14000 -> 42000","-110500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm trắng tay xòe NGADO - S","","4475689669924","273912432","2292568994641","273903516","9658892976082","273903514","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm trắng tay xòe NGADO - M","","2153193818052","273912433","4062701116408","273903518","9658892976082","273903514","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm trắng tay xòe NGADO - L","","3145108495971","273912434","5463417254180","273903520","9658892976082","273903514","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm trắng tay xòe NGADO - XL","","3625757878112","273912435","7310873927925","273903522","9658892976082","273903514","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi sọc vàng NGADO - S","","8006508456576","273912444","7839076148244","273903474","6967537985364","273903472","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi sọc vàng NGADO - M","","6591243883385","273912445","4522397436213","273903477","6967537985364","273903472","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi sọc vàng NGADO - L","","6583719931182","273912446","9268009990725","273903481","6967537985364","273903472","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi sọc vàng NGADO - XL","","8174206914046","273912447","1589690796199","273903485","6967537985364","273903472","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đen ngắn tay NGADO - S","","1213960617002","273912462","6676631618498","273903471","5457640227440","273903470","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đen ngắn tay NGADO - M","","4239728875151","273912463","6006048434909","273903476","5457640227440","273903470","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đen ngắn tay NGADO - L","","7519409163340","273912464","3840871727598","273903480","5457640227440","273903470","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đen ngắn tay NGADO - XL","","3713572601487","273912465","4079153139802","273903484","5457640227440","273903470","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ nơ vai NGADO - S","","3453359220084","273912483","5554766739497","273903457","8874629051962","273903454","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ nơ vai NGADO - M","","3689872556824","273912484","6117415215812","273903461","8874629051962","273903454","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ nơ vai NGADO - L","","3900695700423","273912485","6054190508984","273903465","8874629051962","273903454","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm đỏ nơ vai NGADO - XL","","4589104046952","273912486","6368169131442","273903467","8874629051962","273903454","Bật","950000","0","826500","-57000","-38000","0","-14000 -> -42000","0","-28500","0","20000 -> 25000","14000 -> 42000","-123500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm nude cột eo NGADO - S","","9540514199597","273912534","2015101438142","273903443","1966159305047","273903442","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm nude cột eo NGADO - M","","2298179082204","273912535","6060187465329","273903445","1966159305047","273903442","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm nude cột eo NGADO - L","","1622705502153","273912536","3940778623097","273903447","1966159305047","273903442","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm nude cột eo NGADO - XL","","9403622742883","273912537","4162505384689","273903449","1966159305047","273903442","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm vàng chanh 3 tầng NGADO - S","","9273516224223","273912696","9179166072165","273903416","5656393938806","273903415","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm vàng chanh 3 tầng NGADO - M","","2461450030897","273912697","5290514657694","273903419","5656393938806","273903415","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm vàng chanh 3 tầng NGADO - L","","2110044699568","273912698","7961088781994","273903423","5656393938806","273903415","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm vàng chanh 3 tầng NGADO - XL","","8039359792516","273912699","5868832874139","273903426","5656393938806","273903415","Bật","650000","0","565500","-39000","-26000","0","-14000 -> -42000","0","-19500","0","20000 -> 25000","14000 -> 42000","-84500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi caro xanh đậu NGADO - S","","5500950491058","273912951","9523414970373","273903420","7662621265927","273903418","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","0","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi caro xanh đậu NGADO - M","","4977256922597","273912952","5811607152781","273903425","7662621265927","273903418","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","0","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi caro xanh đậu NGADO - L","","2189125638228","273912953","2381937808028","273903429","7662621265927","273903418","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","0","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi caro xanh đậu NGADO - XL","","3825669026658","273912954","2574716573139","273903431","7662621265927","273903418","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","0","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng bút chì NGADO - S","","9351416015956","273912985","6531205054974","273903391","3938415722166","273903387","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng bút chì NGADO - M","","6950578631401","273912986","5332395295418","273903396","3938415722166","273903387","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng bút chì NGADO - L","","3116715839725","273912987","1548983010876","273903401","3938415722166","273903387","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm hồng bút chì NGADO - XL","","4831979923105","273912988","4020985343510","273903404","3938415722166","273903387","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi trắng thêu hoa ngắn tay NGADO - S","","2798001395286","273913017","3893465753009","273903389","6910203886776","273903386","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
"344204","NGADO","Đầm sơ mi trắng thêu hoa ngắn tay NGADO - M","","8761065445929","273913018","9386644376700","273903393","6910203886776","273903386","Bật","750000","0","652500","-45000","-30000","0","-14000 -> -42000","0","-22500","0","20000 -> 25000","14000 -> 42000","-97500","0","407632","2","Backorder","2024-01-11","0.3","28","42","2"
